"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieDateComparator2Years record1Value","[0] MovieDateComparator2Years record2Value","[0] MovieDateComparator2Years record1PreprocessedValue","[0] MovieDateComparator2Years record2PreprocessedValue","[0] MovieDateComparator2Years similarity","[0] MovieDateComparator2Years postproccesedSimilarity","[1] MovieTitleComparatorJaccard record1Value","[1] MovieTitleComparatorJaccard record2Value","[1] MovieTitleComparatorJaccard record1PreprocessedValue","[1] MovieTitleComparatorJaccard record2PreprocessedValue","[1] MovieTitleComparatorJaccard similarity","[1] MovieTitleComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","academy_awards_139","actors_93","0.0",,"2008-01-01T00:00","1943-01-01T00:00","2008-01-01T00:00","1943-01-01T00:00","0.0","0.0","Encounters at the End of the World","Yankee Doodle Dandy","Encounters at the End of the World","Yankee Doodle Dandy","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1601","actors_124","0.0",,"1981-01-01T00:00","1974-01-01T00:00","1981-01-01T00:00","1974-01-01T00:00","0.0","0.0","Urge to Build","Save the Tiger","Urge to Build","Save the Tiger","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1259","actors_55","0.0",,"1988-01-01T00:00","1982-01-01T00:00","1988-01-01T00:00","1982-01-01T00:00","0.0","0.0","Scrooged","On Golden Pond","Scrooged","On Golden Pond","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3318","actors_109","0.0",,"1949-01-01T00:00","1959-01-01T00:00","1949-01-01T00:00","1959-01-01T00:00","0.0","0.0","Jolson Sings Again","Separate Tables","Jolson Sings Again","Separate Tables","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2425","actors_77","0.0",,"1965-01-01T00:00","2004-01-01T00:00","1965-01-01T00:00","2004-01-01T00:00","0.0","0.0","The Umbrellas of Cherbourg","Monster","The Umbrellas of Cherbourg","Monster","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2657","actors_17","0.0",,"1961-01-01T00:00","1945-01-01T00:00","1961-01-01T00:00","1945-01-01T00:00","0.0","0.0","Bachelor in Paradise","Gaslight","Bachelor in Paradise","Gaslight","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4262","actors_53","0.0",,"1936-01-01T00:00","1980-01-01T00:00","1936-01-01T00:00","1980-01-01T00:00","0.0","0.0","My Man Godfrey","Norma Rae","My Man Godfrey","Norma Rae","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2657","actors_16","0.0",,"1961-01-01T00:00","1944-01-01T00:00","1961-01-01T00:00","1944-01-01T00:00","0.0","0.0","Bachelor in Paradise","Song of Bernadette","Bachelor in Paradise","Song of Bernadette","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3096","actors_30","0.0",,"1953-01-01T00:00","1958-01-01T00:00","1953-01-01T00:00","1958-01-01T00:00","0.0","0.0","Kiss Me Kate","The Three Faces of Eve","Kiss Me Kate","The Three Faces of Eve","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1143","actors_32","0.0",,"1990-01-01T00:00","1960-01-01T00:00","1990-01-01T00:00","1960-01-01T00:00","0.0","0.0","Journey of Hope","Room at the Top","Journey of Hope","Room at the Top","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4153","actors_72","0.0",,"1938-01-01T00:00","1999-01-01T00:00","1938-01-01T00:00","1999-01-01T00:00","0.0","0.0","To Walt Disney for Snow White and the Seven Dwarfs, recognized as a significant screen innovation which has charmed millions and pioneered a great new entertainment field for the motion picture cartoon.","Shakespeare in Love","To Walt Disney for Snow White and the Seven Dwarfs, recognized as a significant screen innovation which has charmed millions and pioneered a great new entertainment field for the motion picture cartoon.","Shakespeare in Love","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4028","actors_75","0.0",,"1940-01-01T00:00","2002-01-01T00:00","1940-01-01T00:00","2002-01-01T00:00","0.0","0.0","Lillian Russell","Monsters Ball","Lillian Russell","Monsters Ball","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1397","actors_42","0.0",,"1985-01-01T00:00","1969-01-01T00:00","1985-01-01T00:00","1969-01-01T00:00","0.0","0.0","Broken Rainbow","The Lion in Winter","Broken Rainbow","The Lion in Winter","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_961","actors_142","0.0",,"1993-01-01T00:00","1996-01-01T00:00","1993-01-01T00:00","1996-01-01T00:00","0.0","0.0","Philadelphia","Leaving Las Vegas","Philadelphia","Leaving Las Vegas","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2188","actors_126","0.0875",,"1969-01-01T00:00","1976-01-01T00:00","1969-01-01T00:00","1976-01-01T00:00","0.0","0.0","The Reivers","One Flew Over The Cuckoo's Nes","The Reivers","One Flew Over The Cuckoo's Nes","0.125","0.125"
"LinearCombinationMatchingRule","academy_awards_961","actors_143","0.0",,"1993-01-01T00:00","1997-01-01T00:00","1993-01-01T00:00","1997-01-01T00:00","0.0","0.0","Philadelphia","Shine","Philadelphia","Shine","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4296","actors_64","0.0",,"1936-01-01T00:00","1991-01-01T00:00","1936-01-01T00:00","1991-01-01T00:00","0.0","0.0","Moscow Moods","Misery","Moscow Moods","Misery","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_373","actors_70","0.0",,"2004-01-01T00:00","1997-01-01T00:00","2004-01-01T00:00","1997-01-01T00:00","0.0","0.0","Sister Rose's Passion","Fargo","Sister Rose's Passion","Fargo","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4296","actors_65","0.0",,"1936-01-01T00:00","1992-01-01T00:00","1936-01-01T00:00","1992-01-01T00:00","0.0","0.0","Moscow Moods","The Silence of the Lambs","Moscow Moods","The Silence of the Lambs","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3345","actors_136","0.0",,"1949-01-01T00:00","1989-01-01T00:00","1949-01-01T00:00","1989-01-01T00:00","0.0","0.0","So You Think You're Not Guilty","Rain Man","So You Think You're Not Guilty","Rain Man","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3345","actors_137","0.0",,"1949-01-01T00:00","1990-01-01T00:00","1949-01-01T00:00","1990-01-01T00:00","0.0","0.0","So You Think You're Not Guilty","My Left Foot","So You Think You're Not Guilty","My Left Foot","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1398","actors_43","0.11666666666666665",,"1985-01-01T00:00","1970-01-01T00:00","1985-01-01T00:00","1970-01-01T00:00","0.0","0.0","Las Madres--The Mothers of Plaza de Mayo","The Prime of Miss Jean Brodie","Las Madres--The Mothers of Plaza de Mayo","The Prime of Miss Jean Brodie","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","academy_awards_2448","actors_99","0.0",,"1964-01-01T00:00","1949-01-01T00:00","1964-01-01T00:00","1949-01-01T00:00","0.0","0.0","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","Hamlet","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","Hamlet","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1254","actors_51","0.0",,"1988-01-01T00:00","1978-01-01T00:00","1988-01-01T00:00","1978-01-01T00:00","0.0","0.0","Hanussen","Annie Hall","Hanussen","Annie Hall","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1860","actors_128","0.0",,"1976-01-01T00:00","1980-01-01T00:00","1976-01-01T00:00","1980-01-01T00:00","0.0","0.0","Jacob, the Liar","Kramer vs. Kramer","Jacob, the Liar","Kramer vs. Kramer","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1860","actors_129","0.0",,"1976-01-01T00:00","1981-01-01T00:00","1976-01-01T00:00","1981-01-01T00:00","0.0","0.0","Jacob, the Liar","Raging Bull","Jacob, the Liar","Raging Bull","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_80","actors_71","0.0",,"2009-01-01T00:00","1998-01-01T00:00","2009-01-01T00:00","1998-01-01T00:00","0.0","0.0","Sherlock Holmes","As Good As It Gets","Sherlock Holmes","As Good As It Gets","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4294","actors_62","0.0",,"1936-01-01T00:00","1989-01-01T00:00","1936-01-01T00:00","1989-01-01T00:00","0.0","0.0","Popular Science J-6-2","The Accused","Popular Science J-6-2","The Accused","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4295","actors_63","0.0",,"1936-01-01T00:00","1990-01-01T00:00","1936-01-01T00:00","1990-01-01T00:00","0.0","0.0","Bored of Education","Driving Miss Daisy","Bored of Education","Driving Miss Daisy","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4295","actors_62","0.0",,"1936-01-01T00:00","1989-01-01T00:00","1936-01-01T00:00","1989-01-01T00:00","0.0","0.0","Bored of Education","The Accused","Bored of Education","The Accused","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3574","actors_109","0.0",,"1945-01-01T00:00","1959-01-01T00:00","1945-01-01T00:00","1959-01-01T00:00","0.0","0.0","Guest Wife","Separate Tables","Guest Wife","Separate Tables","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3574","actors_108","0.0",,"1945-01-01T00:00","1958-01-01T00:00","1945-01-01T00:00","1958-01-01T00:00","0.0","0.0","Guest Wife","The Bridge On The River Kwai","Guest Wife","The Bridge On The River Kwai","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2295","actors_107","0.0",,"1967-01-01T00:00","1957-01-01T00:00","1967-01-01T00:00","1957-01-01T00:00","0.0","0.0","Doctor Dolittle","The King and I","Doctor Dolittle","The King and I","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_457","actors_25","0.0",,"2002-01-01T00:00","1953-01-01T00:00","2002-01-01T00:00","1953-01-01T00:00","0.0","0.0","Frida","Come Back, Little Sheba","Frida","Come Back, Little Sheba","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2197","actors_133","0.0",,"1969-01-01T00:00","1986-01-01T00:00","1969-01-01T00:00","1986-01-01T00:00","0.0","0.0","Gaily, Gaily","Kiss of the Spider Woman","Gaily, Gaily","Kiss of the Spider Woman","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2448","actors_98","0.0",,"1964-01-01T00:00","1948-01-01T00:00","1964-01-01T00:00","1948-01-01T00:00","0.0","0.0","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","A Double Life","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","A Double Life","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3351","actors_147","0.0",,"1949-01-01T00:00","2001-01-01T00:00","1949-01-01T00:00","2001-01-01T00:00","0.0","0.0","Snow Carnival","Gladiator","Snow Carnival","Gladiator","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2447","actors_99","0.0",,"1964-01-01T00:00","1949-01-01T00:00","1964-01-01T00:00","1949-01-01T00:00","0.0","0.0","Zorba the Greek","Hamlet","Zorba the Greek","Hamlet","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_395","actors_92","0.0",,"2004-01-01T00:00","1942-01-01T00:00","2004-01-01T00:00","1942-01-01T00:00","0.0","0.0","Before Sunset","Sergeant York","Before Sunset","Sergeant York","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_714","actors_151","0.0",,"1998-01-01T00:00","2005-01-01T00:00","1998-01-01T00:00","2005-01-01T00:00","0.0","0.0","The Mask of Zorro","Ray","The Mask of Zorro","Ray","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2191","actors_131","0.0",,"1969-01-01T00:00","1984-01-01T00:00","1969-01-01T00:00","1984-01-01T00:00","0.0","0.0","They Shoot Horses, Don't They?","Tender Mercies","They Shoot Horses, Don't They?","Tender Mercies","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1260","actors_45","0.0",,"1988-01-01T00:00","1972-01-01T00:00","1988-01-01T00:00","1972-01-01T00:00","0.0","0.0","The Milagro Beanfield War","Klute","The Milagro Beanfield War","Klute","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3211","actors_135","0.0",,"1951-01-01T00:00","1988-01-01T00:00","1951-01-01T00:00","1988-01-01T00:00","0.0","0.0","The Great Caruso","Wall Street","The Great Caruso","Wall Street","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_967","actors_133","0.0875",,"1993-01-01T00:00","1986-01-01T00:00","1993-01-01T00:00","1986-01-01T00:00","0.0","0.0","Six Degrees of Separation","Kiss of the Spider Woman","Six Degrees of Separation","Kiss of the Spider Woman","0.125","0.125"
"LinearCombinationMatchingRule","academy_awards_4294","actors_63","0.0",,"1936-01-01T00:00","1990-01-01T00:00","1936-01-01T00:00","1990-01-01T00:00","0.0","0.0","Popular Science J-6-2","Driving Miss Daisy","Popular Science J-6-2","Driving Miss Daisy","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_967","actors_132","0.0",,"1993-01-01T00:00","1985-01-01T00:00","1993-01-01T00:00","1985-01-01T00:00","0.0","0.0","Six Degrees of Separation","Amadeus","Six Degrees of Separation","Amadeus","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3470","actors_132","0.0",,"1947-01-01T00:00","1985-01-01T00:00","1947-01-01T00:00","1985-01-01T00:00","0.0","0.0","Give Us the Earth","Amadeus","Give Us the Earth","Amadeus","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1229","actors_9","0.175",,"1988-01-01T00:00","1937-01-01T00:00","1988-01-01T00:00","1937-01-01T00:00","0.0","0.0","The Accused","The Great Zeigfeld","The Accused","The Great Zeigfeld","0.25","0.25"
"LinearCombinationMatchingRule","academy_awards_2176","actors_114","0.13999999999999999",,"1970-01-01T00:00","1964-01-01T00:00","1970-01-01T00:00","1964-01-01T00:00","0.0","0.0","The Shepherd","Lilies of the Field","The Shepherd","Lilies of the Field","0.2","0.2"
"LinearCombinationMatchingRule","academy_awards_2176","actors_115","0.0",,"1970-01-01T00:00","1965-01-01T00:00","1970-01-01T00:00","1965-01-01T00:00","0.0","0.0","The Shepherd","My Fair Lady","The Shepherd","My Fair Lady","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1399","actors_40","0.0",,"1985-01-01T00:00","1968-01-01T00:00","1985-01-01T00:00","1968-01-01T00:00","0.0","0.0","Soldiers in Hiding","Guess Who�s Coming to Dinner","Soldiers in Hiding","Guess Who�s Coming to Dinner","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_456","actors_24","0.0",,"2002-01-01T00:00","1952-01-01T00:00","2002-01-01T00:00","1952-01-01T00:00","0.0","0.0","Catch Me If You Can","A Streetcar Named Desire","Catch Me If You Can","A Streetcar Named Desire","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_842","actors_151","0.0",,"1995-01-01T00:00","2005-01-01T00:00","1995-01-01T00:00","2005-01-01T00:00","0.0","0.0","Leaving Las Vegas","Ray","Leaving Las Vegas","Ray","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3315","actors_105","0.0",,"1949-01-01T00:00","1955-01-01T00:00","1949-01-01T00:00","1955-01-01T00:00","0.0","0.0","Saraband","On The Waterfront","Saraband","On The Waterfront","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_842","actors_150","0.0",,"1995-01-01T00:00","2004-01-01T00:00","1995-01-01T00:00","2004-01-01T00:00","0.0","0.0","Leaving Las Vegas","Mystic River","Leaving Las Vegas","Mystic River","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_396","actors_93","0.0",,"2004-01-01T00:00","1943-01-01T00:00","2004-01-01T00:00","1943-01-01T00:00","0.0","0.0","Roger Mayer","Yankee Doodle Dandy","Roger Mayer","Yankee Doodle Dandy","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4029","actors_76","0.0",,"1940-01-01T00:00","2003-01-01T00:00","1940-01-01T00:00","2003-01-01T00:00","0.0","0.0","My Favorite Wife","The Hours","My Favorite Wife","The Hours","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3315","actors_104","0.0",,"1949-01-01T00:00","1954-01-01T00:00","1949-01-01T00:00","1954-01-01T00:00","0.0","0.0","Saraband","Stalag 17","Saraband","Stalag 17","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_833","actors_142","0.3",,"1996-01-01T00:00","1996-01-01T00:00","1996-01-01T00:00","1996-01-01T00:00","1.0","1.0","The Rock","Leaving Las Vegas","The Rock","Leaving Las Vegas","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3729","actors_92","0.15",,"1943-01-01T00:00","1942-01-01T00:00","1943-01-01T00:00","1942-01-01T00:00","0.5","0.5","Air Force","Sergeant York","Air Force","Sergeant York","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3729","actors_93","0.3",,"1943-01-01T00:00","1943-01-01T00:00","1943-01-01T00:00","1943-01-01T00:00","1.0","1.0","Air Force","Yankee Doodle Dandy","Air Force","Yankee Doodle Dandy","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_833","actors_143","0.15",,"1996-01-01T00:00","1997-01-01T00:00","1996-01-01T00:00","1997-01-01T00:00","0.5","0.5","The Rock","Shine","The Rock","Shine","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1732","actors_129","0.0",,"1978-01-01T00:00","1981-01-01T00:00","1978-01-01T00:00","1981-01-01T00:00","0.0","0.0","Comes a Horseman","Raging Bull","Comes a Horseman","Raging Bull","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_455","actors_23","0.0",,"2002-01-01T00:00","1951-01-01T00:00","2002-01-01T00:00","1951-01-01T00:00","0.0","0.0","Chicago","Born Yesterday","Chicago","Born Yesterday","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3085","actors_9","0.13999999999999999",,"1953-01-01T00:00","1937-01-01T00:00","1953-01-01T00:00","1937-01-01T00:00","0.0","0.0","The Alaskan Eskimo","The Great Zeigfeld","The Alaskan Eskimo","The Great Zeigfeld","0.2","0.2"
"LinearCombinationMatchingRule","academy_awards_827","actors_123","0.0",,"1996-01-01T00:00","1973-01-01T00:00","1996-01-01T00:00","1973-01-01T00:00","0.0","0.0","De Tripas, Corazon","The Godfather","De Tripas, Corazon","The Godfather","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2048","actors_115","0.0",,"1972-01-01T00:00","1965-01-01T00:00","1972-01-01T00:00","1965-01-01T00:00","0.0","0.0","Young Winston","My Fair Lady","Young Winston","My Fair Lady","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4292","actors_60","0.0",,"1936-01-01T00:00","1987-01-01T00:00","1936-01-01T00:00","1987-01-01T00:00","0.0","0.0","Give Me Liberty","Children of a Lesser God","Give Me Liberty","Children of a Lesser God","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2057","actors_121","0.15",,"1972-01-01T00:00","1971-01-01T00:00","1972-01-01T00:00","1971-01-01T00:00","0.5","0.5","K-Z","Patton","K-Z","Patton","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4240","actors_31","0.0",,"1937-01-01T00:00","1959-01-01T00:00","1937-01-01T00:00","1959-01-01T00:00","0.0","0.0","A Night at the Movies","I Want to Live!","A Night at the Movies","I Want to Live!","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3321","actors_113","0.09999999999999999",,"1949-01-01T00:00","1963-01-01T00:00","1949-01-01T00:00","1963-01-01T00:00","0.0","0.0","Mother Is a Freshman","To Kill a Mockingbird","Mother Is a Freshman","To Kill a Mockingbird","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","academy_awards_2057","actors_120","0.0",,"1972-01-01T00:00","1970-01-01T00:00","1972-01-01T00:00","1970-01-01T00:00","0.0","0.0","K-Z","True Grit","K-Z","True Grit","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_48","actors_28","0.0",,"2010-01-01T00:00","1956-01-01T00:00","2010-01-01T00:00","1956-01-01T00:00","0.0","0.0","God of Love","The Rose Tattoo","God of Love","The Rose Tattoo","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1137","actors_48","0.0",,"1990-01-01T00:00","1975-01-01T00:00","1990-01-01T00:00","1975-01-01T00:00","0.0","0.0","Burning Down Tomorrow","Alice Doesn�t live Here Anymor","Burning Down Tomorrow","Alice Doesn�t live Here Anymor","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1741","actors_139","0.11666666666666665",,"1978-01-01T00:00","1993-01-01T00:00","1978-01-01T00:00","1993-01-01T00:00","0.0","0.0","Days of Heaven","Scent of a Woman","Days of Heaven","Scent of a Woman","0.16666666666666666","0.16666666666666666"
